numero_boletim,datahora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,data_alteracao_smsa,valor_ups_antiga,descricao_ups_antiga
4731306,04/03/201513:00,26/06/201500:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,POLICIACIVIL,NÃOINFORMADO,0,0061176182.00,0079627147.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
4750209,04/03/201521:50,26/06/201500:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,PMMG,NÃOINFORMADO,0,0060846450.00,0080033939.00,SIM,SIM,13,ACIDENTECOMVÍTIMAFATAL,00/00/0000,0,NÃOINFORMADO
4754683,05/03/201500:36,26/06/201500:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061036516.00,0079737095.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
4783960,04/03/201510:08,26/06/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
4837704,04/03/201514:40,26/06/201500:00,H04000,QUEDADEPESSOADEVEICULO,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,POLICIACIVIL,NÃOINFORMADO,0,0061104643.00,0079711432.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
4837996,04/03/201516:56,26/06/201500:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
4898573,04/03/201519:15,26/06/201500:00,H99002,OUTROSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,POLICIACIVIL,NÃOINFORMADO,0,0061189790.00,0079683064.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
4575002,02/03/201521:08,26/06/201500:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061150357.00,0079704786.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
4574246,02/03/201517:49,26/06/201500:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,24,OESTE,PMMG,NÃOINFORMADO,0,0060808598.00,0079585716.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
4586200,03/03/201505:30,26/06/201500:00,H99002,OUTROSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,POLICIACIVIL,NÃOINFORMADO,0,0061080862.00,0079739439.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
4762680,05/03/201507:31,26/06/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,24,OESTE,PMMG,NÃOINFORMADO,0,0060556038.00,0079302595.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
4564147,02/03/201518:15,26/06/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,20,LESTE,PMMG,NÃOINFORMADO,0,0061387729.00,0079838433.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
12983731,19/06/201519:00,21/12/201500:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,23,NORTE,PMMG,NÃOINFORMADO,0,0061104909.00,0080632346.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13041351,20/06/201517:15,21/12/201500:00,H99002,OUTROSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,23,NORTE,PMMG,NÃOINFORMADO,0,0061034859.00,0080824052.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13121344,22/06/201508:43,21/12/201500:00,H04000,QUEDADEPESSOADEVEICULO,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,PMMG,NÃOINFORMADO,0,0060881155.00,0080002376.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13182580,22/06/201519:19,21/12/201500:00,H04000,QUEDADEPESSOADEVEICULO,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061084284.00,0079752996.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13197891,22/06/201522:40,21/12/201500:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061102225.00,0079734696.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13562255,27/06/201515:41,21/12/201500:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,25,PAMPULHA,PMMG,NÃOINFORMADO,0,0060821374.00,0080352517.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23702069,03/11/201521:05,08/01/201600:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061072249.00,0079640320.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23713084,04/11/201502:11,08/01/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,26,VENDANOVA,PMMG,NÃOINFORMADO,0,0060594524.00,0081000011.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13462170,26/06/201506:20,21/12/201500:00,H99002,OUTROSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061154077.00,0079732404.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13555175,27/06/201512:28,21/12/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,18,BARREIRO,PMMG,NÃOINFORMADO,0,0060102556.00,0078887362.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13565380,27/06/201515:59,21/12/201500:00,H02002,CAPOTAMENTO/TOMBAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,18,BARREIRO,PMMG,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13422348,25/06/201514:06,21/12/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,21,NORDESTE,PMMG,NÃOINFORMADO,0,0061218523.00,0080087170.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13229111,22/06/201518:00,21/12/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061154745.00,0079545995.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13249112,02/06/201518:00,21/12/201500:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,POLICIACIVIL,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13272593,23/06/201520:21,21/12/201500:00,H02002,CAPOTAMENTO/TOMBAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,20,LESTE,PMMG,NÃOINFORMADO,0,0061473463.00,0079873845.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13300915,23/06/201518:30,21/12/201500:00,H99002,OUTROSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,POLICIACIVIL,NÃOINFORMADO,0,0061193349.00,0079528132.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13413362,24/06/201511:35,21/12/201500:00,H04000,QUEDADEPESSOADEVEICULO,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,POLICIACIVIL,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11472143,31/05/201519:50,18/12/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,26,VENDANOVA,PMMG,NÃOINFORMADO,0,0060806826.00,0080947584.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11472970,31/05/201520:06,18/12/201500:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,25,PAMPULHA,PMMG,NÃOINFORMADO,0,0061012667.00,0080236166.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11478363,31/05/201520:16,18/12/201500:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,PMMG,NÃOINFORMADO,0,0060500982.00,0079779870.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11480440,31/05/201518:30,18/12/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,18,BARREIRO,PMMG,NÃOINFORMADO,0,0060266282.00,0079096711.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11484241,31/05/201516:47,18/12/201500:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,PMMG,NÃOINFORMADO,0,0060303127.00,0079471615.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11505459,15/05/201518:30,18/12/201500:00,H99002,OUTROSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,21,NORDESTE,POLICIACIVIL,NÃOINFORMADO,0,0061346137.00,0080162271.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11508976,17/05/201523:45,18/12/201500:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,POLICIACIVIL,NÃOINFORMADO,0,0060919199.00,0079786811.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11524195,18/05/201507:00,18/12/201500:00,H02002,CAPOTAMENTO/TOMBAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,POLICIACIVIL,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11529510,28/05/201518:40,18/12/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,21,NORDESTE,POLICIACIVIL,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11537890,16/05/201520:30,18/12/201500:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,24,OESTE,POLICIACIVIL,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11575639,29/05/201522:50,18/12/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,25,PAMPULHA,PMMG,NÃOINFORMADO,0,0060491372.00,0080274948.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11602098,31/05/201511:50,18/12/201500:00,H02002,CAPOTAMENTO/TOMBAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,18,BARREIRO,POLICIACIVIL,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11694447,26/05/201506:30,18/12/201500:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,18,BARREIRO,POLICIACIVIL,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11722593,30/05/201509:10,18/12/201500:00,H04000,QUEDADEPESSOADEVEICULO,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,POLICIACIVIL,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23692284,03/11/201519:26,08/01/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,21,NORDESTE,PMMG,NÃOINFORMADO,0,0061160981.00,0080172825.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23725496,04/11/201507:16,08/01/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,20,LESTE,PMMG,NÃOINFORMADO,0,0061274854.00,0079763343.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23753725,04/11/201513:34,08/01/201600:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,24,OESTE,PMMG,NÃOINFORMADO,0,0060854260.00,0079681873.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23867180,05/11/201514:16,08/01/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,21,NORDESTE,PMMG,NÃOINFORMADO,0,0061255724.00,0080255519.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23902400,06/11/201505:11,08/01/201600:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,PMMG,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,SIM,13,ACIDENTECOMVÍTIMAFATAL,00/00/0000,0,NÃOINFORMADO
24040600,07/11/201521:25,08/01/201600:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,18,BARREIRO,PMMG,NÃOINFORMADO,0,0060085130.00,0078738764.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
24367969,11/11/201521:28,08/01/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,24,OESTE,PMMG,NÃOINFORMADO,0,0060759431.00,0079529829.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
24485415,13/11/201504:12,08/01/201600:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,20,LESTE,PMMG,NÃOINFORMADO,0,0061240494.00,0079733316.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
24511625,13/11/201508:40,08/01/201600:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061346147.00,0079343906.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
13013263,20/06/201508:57,20/06/201600:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,23,NORTE,PMMG,NÃOINFORMADO,0,0061201046.00,0080519910.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8081953,17/04/201508:18,21/06/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,25,PAMPULHA,PMMG,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8101510,17/04/201507:14,21/06/201600:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,25,PAMPULHA,PMMG,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8171170,18/04/201505:18,21/06/201600:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,18,BARREIRO,PMMG,NÃOINFORMADO,0,0060197950.00,0079068088.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8255014,19/04/201517:58,21/06/201600:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,25,PAMPULHA,PMMG,NÃOINFORMADO,0,0060551236.00,0080168668.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8291860,18/04/201509:55,21/06/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,25,PAMPULHA,PMMG,NÃOINFORMADO,0,0060913666.00,0080339185.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8480939,22/04/201518:23,21/06/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,PMMG,NÃOINFORMADO,0,0060384608.00,0079946284.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8471520,22/04/201517:16,21/06/201600:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,PMMG,NÃOINFORMADO,0,0060902165.00,0080046324.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8396296,21/04/201523:14,21/06/201600:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,25,PAMPULHA,PMMG,NÃOINFORMADO,0,0060809906.00,0080348603.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8386968,21/04/201518:58,21/06/201600:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,26,VENDANOVA,PMMG,NÃOINFORMADO,0,0060797293.00,0080769576.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8386563,21/04/201519:01,21/06/201600:00,H08002,CHOQUEMECANICOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,PMMG,NÃOINFORMADO,0,0060683325.00,0079765680.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8309288,20/04/201515:04,21/06/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,PMMG,NÃOINFORMADO,0,0060803208.00,0079773548.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11724549,09/04/201508:00,21/06/201600:00,H02002,CAPOTAMENTO/TOMBAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,POLICIACIVIL,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
11166896,02/04/201510:00,21/06/201600:00,H02002,CAPOTAMENTO/TOMBAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,20,LESTE,POLICIACIVIL,NÃOINFORMADO,0,0061654182.00,0079927995.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
10223727,27/04/201516:50,21/06/201600:00,H02002,CAPOTAMENTO/TOMBAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,20,LESTE,POLICIACIVIL,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
9344228,16/04/201520:00,21/06/201600:00,H02002,CAPOTAMENTO/TOMBAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,24,OESTE,POLICIACIVIL,NÃOINFORMADO,0,0060805548.00,0079724679.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8080294,17/04/201507:15,21/06/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,26,VENDANOVA,PMMG,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
9132127,30/04/201522:37,21/06/201600:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,22,NOROESTE,PMMG,NÃOINFORMADO,0,0060238277.00,0079488807.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
8969852,18/04/201500:01,21/06/201600:00,H99002,OUTROSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,18,BARREIRO,POLICIACIVIL,NÃOINFORMADO,0,0060331904.00,0078831941.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23020172,26/10/201507:40,24/11/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,25,PAMPULHA,PMMG,NÃOINFORMADO,0,0000000000.00,0000000000.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23026483,26/10/201508:38,24/11/201500:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0060922654.00,0079707952.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23030572,26/10/201509:11,24/11/201500:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061199022.00,0079672727.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23030713,26/10/201510:45,24/11/201500:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061254758.00,0079540769.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23031025,26/10/201505:04,24/11/201500:00,H06001,ATROPELAMENTODEPESSOACOMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,20,LESTE,PMMG,NÃOINFORMADO,0,0061618104.00,0079774031.00,SIM,SIM,13,ACIDENTECOMVÍTIMAFATAL,00/00/0000,0,NÃOINFORMADO
23034003,26/10/201510:08,24/11/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061002771.00,0079477688.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23038265,26/10/201509:08,24/11/201500:00,H06002,ATROPELAMENTODEPESSOASEMVITIMAFATAL,0,NAOINFORMADO,0,NAOINFORMADO,24,OESTE,PMMG,NÃOINFORMADO,0,0060659643.00,0079383960.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23040396,26/10/201509:33,24/11/201500:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,20,LESTE,PMMG,NÃOINFORMADO,0,0061476156.00,0079835919.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23041992,26/10/201510:56,24/11/201500:00,H09002,COLISAODEVEICULOSCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,23,NORTE,PMMG,NÃOINFORMADO,0,0061099409.00,0080524761.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
23044184,26/10/201508:53,24/11/201500:00,H01002,ABALROAMENTOCOMVITIMA,0,NAOINFORMADO,0,NAOINFORMADO,19,CENTRO-SUL,PMMG,NÃOINFORMADO,0,0061138339.00,0079766810.00,SIM,NÃO,5,ACIDENTECOMVÍTIMANÃOFATAL,00/00/0000,0,NÃOINFORMADO
